,appid,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
357,216910,2012-10-12,16000.0,6.0,6.0,Action,0.0,45.0,RPG,8.0,0.0,0.0,Mostly Positive,,single only,1193.0,442.0,3.3,488.0,48.4,"보통의 게임과는 다르게 오크와 고블린으로 인간을 때려잡는게임
트레일러만 보고 호쾌한 액션을 기대하셨으면 실망하실 가능성이 큽니다.
스토리도 괜찮고 플레이는 액션을 가장한 턴제 전략플레이? 비스무리 합니다.
오크나 고블린으로 써는 액션겜을 기대하신 분에게는 비추!"
358,216930,2012-09-04,10500.0,6.0,6.0,Casual,0.0,0.0,Casual,1.0,0.0,0.0,Positive,,single only,41.0,12.0,3.5,18.0,,
359,217100,2013-12-18,4400.0,6.0,6.0,Action,0.0,23.0,Horror,5.0,0.0,0.0,,,single only,495.0,552.0,,,49.0,"사지 마세요

-단점
너무나 구린 그래픽.
게임 시작하자 걸린 진행불가 버그.
바닥에 참기름이라도 발랐는지 미끌거리는 조작감.
내가 공격하는건지 적이 날 때리는지 구분이 가지 않는 피격모션과 타격음.
게임 분위기에 비해 지나치게 밝은 BGM.

-장점
NDS시절의 추억 회상 가능"
360,217120,2015-12-16,10500.0,5.0,5.0,Action,0.0,36.0,Early Access,1.0,0.0,0.0,Very Positive,,single only,76.0,13.0,0.2,7.0,5.9,"EARLY ACCESS REVIEW
재밌습니다... 그런데 Grid를 진행하던 중 튕기는 현상은 ㅠ... 하 열심히했는데 다 날라가니까 좀 열받네요"
361,217140,2013-08-01,16000.0,6.0,5.0,Action,0.0,80.0,FPS,1.0,0.0,1.0,,,single only,1559.0,782.0,8.8,2002.0,76.7,넌 고전대도그랫고 리메이크도 존나 재미없구너^^ 눈깔튀고 목자르면 다되는줄알지? 앞으로 영원히 나오짖마!! ㅓㄹ 예약구매한걸 존나 후회한다!!
362,217200,1999-05-31,16000.0,1.0,1.0,Strategy,0.0,0.0,Strategy,9.0,0.0,0.0,Very Positive,Very Positive,single only,7346.0,438.0,148.3,826.0,,"말이 필요없는 웜즈 시리즈 중 가장 최고의 작품.
현재 웜즈는 이 게임이 있어서 존재한다. 그리고 지금 해도 신작들보다 훨씬 재밌다.
아마 어렸을대 대형마트나 문구점에서 주얼 게임 시디를 골라서 사던 시절
이 게임을 우연히 집었따면 그건 어렸을때 가장 큰 행운이자 행복이였을것이다."
363,217270,2012-12-04,4400.0,2.0,2.0,Action,0.0,12.0,Action,5.0,0.0,0.0,Mostly Positive,,single only,215.0,94.0,0.1,52.0,84.7,"자연스럽게 디즈니사의 뮬란 애니메이션이 떠오르는 게임 《가라테카》다. 예전 팩게임으로 흔히 '쿵푸 게임'이라고 불렀던 같은 이름의 게임이 있지만, 전혀 별개의 게임이라고 봐도 무방하다. 애니메이션 '뮬란'을 3D 그래픽으로 옮겨 오면 바로 이러지 않을까 싶다. 이건 반박불가다. 뮬란을 본 사람이라면 무조건 그렇게 느낄 수밖에 없다. 그럼, QTE로 계승한 가라테를 사용해 납치된 공주님을 구하러 가보실까!

+ 매우 짧은 플레이 타임(물 흐르듯 자연스럽게 하면 엔딩 20분컷도 가능)
+ 누구나 엔딩을 볼 수 있을 정도로 쉬운 난이도
+ 간단하고 매끄러운 QTE 조작 체계
+ 죽을 때마다 캐릭터가 바뀐다(총 3명)
+ 상당히 괜찮은 타격감
+ 나름의 보스전도 존재함(사실 체력만 많은 게 아닐까)
+ 가 존재(후, 게임을 끝내고서야 알았네)
+ 도전과제 올클리어가 할만한 편

- Way of the karateka 도전과제의 압박감

후, 가라테의 길을 걷기 위한 압박감이 진짜 상당하다. . 아아, 거의 코앞까지 왔는데 실수로 맞았다? 그럼 아에 처음부터 다시 해야한다. 세이브? 그딴 자비는 없다. 딱 세 놈만 조심하자. 나무 아래에서 웃통 까고 도발하는 놈, 성문 앞 사무라이 복장의 문지기 두 놈. 이 놈들 엇박이 진심 미쳤다. 처음 맞닥뜨리면 거의 무조건 한 대는 맞는다고 보면 될 정도. 두세 번 반복하면서 이 엇박에 적응을 해야 답이 보인다. 전체 플레이 타임이 짧기에 그나마 이런 도전과제를 '즐길 수' 있었다. 안 그랬으면 도전정신보다 스트레스를 더 받았을 것이다."
364,217290,2010-03-31,10500.0,5.0,5.0,Action,0.0,51.0,RPG,1.0,0.0,1.0,Very Positive,,single only,178.0,30.0,,,37.0,
365,217690,2013-04-13,11800.0,6.0,2.0,Adventure,0.0,35.0,Horror,8.0,0.0,0.0,,,single only,939.0,570.0,,,51.1,어쩌라는건지 몰라서 풍경 구경 집 구경 하다 끈 게임
366,217750,,,,,,,,,,,,,,,,,,,,
367,217790,2012-09-22,10500.0,2.0,2.0,Simulation,0.0,22.0,Simulation,6.0,0.0,1.0,Mostly Positive,,single only,680.0,206.0,,,57.4,언어를 영어로 설정하고 들어갔는데 왠지 이탈리아어 같은 언어가 나와서 당황했음. 독일어 놓고 하지만 뭔가 매우 억울한 기분이 든다. 캐주얼한 슈팅 비행 시뮬레이션. 진동이 좀 더 강렬했으면 하는 아쉬움이 있다. 싼 가격에 적절한 비행 게임인 듯 싶다. 초반 플레이 중이라 아직 깊은 감상은 잘 모르겠다.
368,217920,2013-09-25,21000.0,2.0,2.0,Action,0.0,49.0,Action,9.0,0.0,0.0,,,single only,2146.0,1015.0,2.7,496.0,90.8,"+ 황혼기에 접어든 '언리얼 엔진 3'의 피날레를 장식하기에 부족함이 없는 그래픽

- 반복적이고 지루한 레벨 디자인

- 밸런스 조절 실패

- 심심한 총격전"
369,217980,,,,,,,,,,,,,,,,,,,,재밌음 갓겜임
370,218020,2008-03-01,5500.0,2.0,2.0,Strategy,0.0,0.0,RPG,1.0,0.0,0.0,Very Positive,,single only,78.0,10.0,,,,
371,218040,2007-12-01,20500.0,4.0,4.0,Indie,0.0,0.0,Political Sim,1.0,0.0,0.0,,,single only,56.0,50.0,,,,
372,218060,2013-02-27,16000.0,5.0,5.0,Action,0.0,26.0,Rhythm,1.0,0.0,1.0,Very Positive,,single only,2742.0,235.0,2.1,772.0,62.9,"1편은 난이도 떄문에 멘붕와서 떄려쳤는데 2편은 체크포인트가 생기고 판정이 너그러워져서 난이도가 대폭 하락한듯.

그래픽도 귀엽고 음악도 좋고 무엇보다 손맛이 좋으니 한번 해보시는걸 추천합니다."
373,218090,2012-10-18,10500.0,5.0,5.0,Indie,0.0,0.0,Strategy,1.0,0.0,1.0,Mostly Positive,,single only,689.0,175.0,7.8,358.0,,"본편과 블랙턴 레드턴 DLC까지 모두 깬 뒤에 작성해봅니다.

난이도는 본편이 가장 쉬운 편이며 특히 게임 제목에 따로 삽입된
스탈린그라드 임무는 턴 수를 왜 24턴이나 줬는지의문이 갈 정도로
순식간에 녹아버리더군요.실제 전투에서 벌어졌던 것처럼 끊임없이
볼가 강 너머로 미친듯한 물량을 투입할 줄 알았는데 기대보다
실망이 큰 임무였습니다. 저는 12턴에 끝내버렸습니다.

레드턴은 소련이 주축이 되어 베를린까지 치는 과정을 단편적인
전투로 보여주는데 죄다 쉬운 미션들 뿐이라 딱히 기억나는 전투는
전혀없네요.

블랙턴 DLC는 가장 극악의 난이도를 자랑합니다.
특히나 기억에 남는 미션이 3개가 있는데 대충 적고 글 마칩니다.

개인평가
8/10점

모스크바 공방전(Moscow Offensive)
- 이게 왜 보통 난이도 책정됐는지 의구심이 들 정도로 어려움
맞먹는 수준. 적 후방의 독일 보급로를 반드시 끊어버려야 승산이
그나마 생김. 북부와 중부 전선은 강력하긴 해도 빈틈을 찔러박아
포위하며 서서히 말려죽이면 됨.

남부 전선은 아군이 약해빠져 병력을 최대한 보전하며 보급로
직전까지 후퇴해야 함. 괜히 나대다간 남부가 뚫려 중부까지
위협받아 아군보급로가 집중되있는 모스크바를 내주기 십상.

이 미션의 관건은 남부가 최대한 방어할 동안 북부와 중부가
재빨리 포위 섬멸시켜 전군을 남쪽 마지막 점령지인
플랍스크(Plavsk)로 미친듯이 내달려야 이김.

북부와 중부는 적 보급로가 비교적 길어 적의 보급을 끊어버리는게
가능하지만 남부는 적 보급로가 짧고 빈틈없이 탱크가 배치되있어
차단이 절대 절대 불가능.

태풍(Taifun)
- 18턴 내로 모스크바로 진입해야 하는 미션인데 전선이 뱀처럼 길게
형성되있고 끊임없는 적 지원과 물량공세로 돌파가 쉽지 않음.

특히 보급로 연결을 위해 반드시 섬멸해야 하는오렐(Orel) 방어군에
함부러 덤볐다간 마치 김두한이 조무래기 조폭들 한큐에 쓸어버리듯
독일군이 죄다 녹아내리는 보고도 못믿는 무쌍이 펼쳐지니 보급로를
차단해 말려 죽여버리는 것을 반드시 권함.

특히 포위를 풀기 위해 막판에 기병대가 대여섯 부대 소환되는데
아군 보급로를 끊으려고 물새듯 빠져 나가려드니 화력이 강한 탱크나
모빌로 오버턴을 최대한 노려 섬멸시켜야 턴 낭비를 줄일 수 있음.

돈바스 할퀴기(Donbas Nip)
-이 게임에서 가장 초 극악의 미친 난이도를 자랑. 약간이 아닌
엄청 많은 수의 운이 필요함.

적의 보급은 보급로가 아닌 맨땅에서 무려 6곳에서 지원되고
있으므로 애초에 차단이 불가능하며 적들이 도네츠 강을 도하해
끊임없이 아군 보급을 차단하려드니 강을 빈틈없이 막아야 함.

주어진 800 프레스티지 보급은 모두 탱크에 주고 대부분의 적을
탱크 두대와 모빌 두대로 오버턴을 유도하며 무쌍을 찍어야 함.
어차피 점령지 3곳이 모두 남쪽에 몰려있으므로 북부와 중부는
적의 도하를 막는데에만 집중해도 충분함.

보로실로프그라드(Boroshilovgrad)를 우선 점령하고 나머지
카멘스크(Kamensk)와 로스토프(Rostov) 방어군에 끊임없이
폭격 딜을 넣어 기를 빠지게 만든 뒤 다수의 희생을 감수해서라도
체력을 깎아 아군 보병을 도시로 밀어넣는게 중요함.

남부에서 무쌍을 찍으면 북부와 중부의 적 대치 병력이
이를 구원하러 수도없이 남부로 내달려 오니 무조건 필수적으로
오버턴을 반드시 노려 최소 움직임으로 최대의 타격을 가해야
승산이 있음.

적의 보급을 끊을 생각은 애초에 하지도 말고 단 한대의 탱크라도
잃게 되면 임무 리셋을 강력하게 추천드릴 수 있음."
374,218230,2012-11-21,0.0,6.0,3.0,Action,0.0,0.0,Free to Play,7.0,0.0,0.0,Mostly Positive,Very Positive,,54615.0,12071.0,1857.3,29449.0,,"도데체 뭘해야할까
어 이겻네 담판"
375,218410,2012-10-31,15500.0,5.0,5.0,Indie,0.0,30.0,Tower Defense,11.0,0.0,0.0,Overwhelmingly Positive,,single only,3113.0,137.0,7.9,2944.0,68.6,"엔딩
내가 멍청해서 마지막 보스를 못잡고 게임을 욕했다 나란새끼 멍청한새끼
디펜스 RPG를 잘 섞었고 중독성이 좋다"
376,218510,2012-09-28,,6.0,6.0,Indie,0.0,21.0,Strategy,8.0,0.0,0.0,,,single only,757.0,274.0,,,11.5,"번식전쟁과 비슷한 장르이다.

유닛숫자를 최대한 불리면서 적이 차지한 행성이나
중립행성을 차지하고 최종적으로 모든 행성을 차지하면 승리하는 방식이다.

사실 이펙트나 게임내에서 보는 효과는 타게임들과 비교하면 거의 없는편이지만
이런종류의 게임은 중독성만큼은 최고일듯하다."
377,218620,2013-08-13,10500.0,2.0,2.0,Action,0.0,1287.0,Co-op,11.0,0.0,1.0,Very Positive,Very Positive,single and multi,517384.0,62415.0,32574.5,247628.0,86.2,"야저새끼 DLC없다 강티해

첫 멀티플레이 양키한테 들은소리"
378,218640,2012-10-27,10500.0,5.0,5.0,Action,0.0,58.0,Horror,9.0,0.0,0.0,Very Positive,Very Positive,single only,7494.0,1776.0,13.7,1477.0,75.9,"막장 패륜아 게임이라고 유명한 《루시우스》입니다. 스팀평을 보면 부정적인 견해가 많이 보이는데, 저는 나름 '킬링타임'으로 재밌게 즐겼습니다. 아, 물론 할인하지 않을 때 구매하는 건 추천드리지 않습니다.

+ 고어성이 있는 게임을 좋아하는 사람이라면 할 만함
+ 사람들이 죽는 연출씬이 다양해 보는 재미가 있음
+ 도전과제를 깨기 쉽다(단, 접속 시간 노가다는 좀 귀찮음)
+ 난이도가 전반적으로 크게 어려운 편이 아니라 짧은 플레이 타임으로 엔딩을 볼 수 있음
+ 가 존재함

- 염력을 사용할 때 조작성이 거지 같다.
- 더 즐길 컨텐츠가 없는데, 도전과제 때문에 의무적으로 플레이해야 함
- 게임을 하다 보면 이상하게 뭔가 좀 머리가 약간 어지러움

이런 장·단점이 있는데, 그래도 75%이상 떨이 한다면 한번 지르고 플레이할 가치는 있는 게임이라고 생각합니다."
379,218660,2012-11-02,6500.0,6.0,6.0,Action,0.0,12.0,Action,1.0,0.0,0.0,Very Positive,,single only,126.0,35.0,0.0,37.0,65.6,it's fun. but it'll slow at fullscreen.
380,218680,2013-02-16,21000.0,1.0,1.0,Adventure,0.0,25.0,Puzzle,7.0,0.0,0.0,Very Positive,Very Positive,single only,9465.0,665.0,42.4,5118.0,73.5,"단어를 써서 무언가를 소환하거나 대상의 성질을 바꾸어 문제를 해결하는 일종의 퍼즐게임이다. 얼핏 보면 저연령 대상의 교육용 게임처럼 보인다. (사실 교육적 효과는 높다. 나도 플레이하면서 단어 몇개 외웠으니...) 하지만 문제 해결이 상당히 다양한 방법으로 가능한데다가 상황에 따른 NPC의 반응도 다양해서 플레이하기에 따라 개막장 아침드라마 같은 플레이도 가능하다.

가령 나무 위에 올라간 고양이를 구해달라는 미션은, 사다리를 불러내거나 주인공이 날아서 고양이를 데리고 내려오거나 도끼로 나무를 찍어 쓰러뜨려 고양이를 구해? 주거나 하는 다양한 방식으로 해결이 가능하다. 그 와중에 고양이를 좀비로 만들어 자기 주인까지 좀비로 만들게 하거나 고양이를 킹왕짱 큰 날아다니는 슈퍼고양이로 만들어서 타고 가버리거나 고양이를 죽이고 주인에게 돈을 쥐어주거나 주인을 죽이거나 하는 다양한 짓거리를 할 수 있다. 뭐, 정상적으로 해결 안하면 보상은 못 얻지만... 암튼 이런 식으로 노는 게임.

주인공의 조부는 모험가로, 전 세계를 돌아다니며 다양한 보물을 얻었다. 그리고 손자인 주인공 남매에게 세계 어디든 갈 수 있는 마법 지구본과 무엇이든 쓰는대로 이루어지는 마법 공책을 주었다. 하지만 손자들은 이걸로 사리사욕만 채우고 장난질만 했다. 어느날 웬 노인을 골탕먹이다가 그 노인의 마법으로 동생은 점점 몸이 돌이 되는 저주에 걸린다. 동생의 저주를 풀려면 착한일을 해서 사람들을 행복하게 만들어 주어야 한다!...는 게 이 게임의 스토리.

구획으로 나누어진 맵을 돌아다니는데 맵의 수는 제법 많다. 맵마다 메인퀘가 한 두개, 서브퀘도 10개 내외로 있다. 메인퀘를 해결하면 별 1개, 서브퀘를 해결하면 별조각 1개(조각10개를 모으면 별 1개)를 얻는다. 일정 수를 모으면 다음 맵이 열리며 별 60개를 모으면 엔딩. 얻을 수 있는 별이 총 106개이고 퀘스트가 아닌 수수께끼?로도 얻을 수 있다보니 꼼꼼히 진행하면 전체 맵의 반 정도를 클리어할 때 쯤 엔딩을 볼 것이다. 물론 엔딩 이후로도 남은 퀘스트는 해결 가능하고 한번 깬 곳이라도 다시 방문해서 깽판치는 것도 가능하다.

영어 단어를 써야하는 점이 좀 장벽이 될 수 있지만 게임의 영어는 꽤 쉬운 편. 가능한 단어도 상당히 많으며 플레이어의 상상력 여하에 따라 얼마든지 기상천외한 플레이가 가능하다. 성인용 단어나 특정 저작권 관련 단어는 안되지만 플레이어가 단어등록을 할 수 있으니.. 형용사 명사의 조합으로 진행하는데 'smart powerful rainbow friendly zombie dog' 이런 희한한 조합도 가능하다. (각각의 단어에 모두 반응한다) 그러다보니 종종 맵이 개판이 되거나 NPC를 몰살하는 경우가 생기는데, 그렇더라도 해당 맵을 리셋할 수 있으니 안심.

이 게임의 벽은 오히려 다른 데에 있다. 플레이어가 틀에 박힌 사람이라 '이런 상황이면 이렇게 해야지' 하는 식의 사고가 굳어 있다면 상당히 단조로운 플레이가 될지도 모른다. 또한 반응하는 단어는 꽤 많은데 단어 조합하는 방식이 좀 이상해서 반응하는 단어라도 상황에 따라 안되기도 한다. 그리고 게임에서 다루는 소재가 역사, 신화, SF 등 꽤나 다양하기 때문에 해당 분야의 지식이 없으면 문제 해결에 어려움이 생길 수 있다. (광대와 파이, 벤자민 프랭클린과 연, 무지개와 보물, 아킬레스와 거북이 같은 조합은 미국식 문화와 교육에선 지극히 상식일지 몰라도 우리에겐 좀...)

끝으로, 이 게임을 구매하게 된 결정적 동기였던 오유의 글을 링크한다."
