,Unnamed: 0,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
679,679,620570,Tower!2011:SE,2017-05-04 00:00:00,27000.0,5.0,5.0,Indie,0.0,0.0,Simulation,1.0,0.0,1.0,,mostly negative,single only,8.0,11.0,0.1,8.0,,
680,680,620580,Calico & Co.,2017-04-28 00:00:00,5500.0,6.0,6.0,Adventure,0.0,36.0,Casual,1.0,0.0,0.0,,mixed,single only,7.0,5.0,,,29.6,
681,681,620590,Ancestors Legacy,2018-05-23 00:00:00,36000.0,4.0,2.0,Strategy,0.0,62.0,Strategy,11.0,0.0,1.0,mostly positive,very positive,single and multi,5307.0,1398.0,67.7,4962.0,75.4,주말 무료 이벤트 감사드립니다.. 덕분에 돈을 아꼈습니다.
682,682,620630,Civil War: 1865,2017-04-08 00:00:00,10500.0,5.0,5.0,Strategy,0.0,18.0,Strategy,1.0,0.0,0.0,,4 user reviews,single only,11.0,6.0,,,47.0,플레이하는거 자체가 고통 ㅜ 꾸진컴으로 시간떄울떄 좋음
683,683,620640,Lightning: D-Day,2017-07-14 00:00:00,10500.0,5.0,5.0,Strategy,0.0,19.0,Strategy,1.0,0.0,0.0,,4 user reviews,single only,8.0,11.0,,,35.5,
684,684,620650,Puzzle With Your Friends,2018-04-25 00:00:00,5500.0,5.0,5.0,Casual,0.0,45.0,Casual,8.0,0.0,1.0,,very positive,single and multi,125.0,18.0,1.3,31.0,76.9,멀티 된다는게 좋네요 물론 같이할 사람이 없..
685,685,620660,Jack Spriggan,2017-06-09 00:00:00,14500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,6 user reviews,single only,7.0,1.0,,,,
686,686,620670,The Cursed Revolver,2017-04-26 00:00:00,3300.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,positive,single only,12.0,2.0,,,,
687,687,620700,EVIL POSSESSION,2017-05-17 00:00:00,0.0,6.0,6.0,Action,0.0,19.0,Indie,8.0,0.0,0.0,,mixed,single only,55.0,37.0,0.4,6.0,79.3,"시간 가는줄 모르고 너무너무 열심히 했어요 모든 사람들이 했으면 좋겠어요 진짜 ""개띵작""인정입니다.
그리고 귀신이 너무 무서운데 잘생쁨임

사실 멀미와 알수없는 진행의 향연임 개에바야 바로 지워"
688,688,620710,TankBlitz,2017-04-22 00:00:00,8500.0,6.0,6.0,Action,0.0,42.0,Action,1.0,0.0,0.0,,positive,single only,34.0,6.0,0.2,26.0,13.1,
689,689,620790,The Slopes,2017-05-20 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single only,2.0,7.0,,,,
690,690,620800,Big Hit VR Baseball,2017-05-03 00:00:00,13500.0,6.0,6.0,Casual,0.0,18.0,Sports,1.0,0.0,0.0,,positive,single only,15.0,2.0,0.2,5.0,33.2,
691,691,620890,Wizard Bros,2021-01-26 00:00:00,5500.0,5.0,5.0,Action,1.0,0.0,Action,1.0,0.0,0.0,,positive,,25.0,5.0,,,,"EARLY ACCESS REVIEW
진짜 친구랑 했을 때 재밌는 게임. 친구랑 웃으면서 하느라 시간가는 줄 몰랐음.
제 돈주고 살 만한 갓겜 외국인들이 왜 그렇게 추천했는지 알 것 같다. 처음에는 마법만 쓰는 마법사가 눈사람 괴물 만나서 아무것도 못하다가 그 눈사람 괴물잡고 갑자기 각성하는데 그때부터 이게 마법사인지 격투가인지 모르겠는데 ㅈㄴ 재밌음 ㅋㅋㅋㅋ 근데 함정은 빡침 ㅋㅋㅋㅋ 꼭 사세요 ㅋㅋㅋㅋ"
692,692,620900,Witchinour,2017-06-13 00:00:00,6500.0,6.0,6.0,Action,0.0,28.0,Action Roguelike,1.0,0.0,0.0,,very positive,single only,52.0,3.0,0.1,5.0,11.8,
693,693,620940,Invisibox,2017-10-18 00:00:00,1100.0,5.0,5.0,Casual,0.0,5.0,Indie,1.0,0.0,0.0,,very positive,single only,53.0,5.0,12.4,309.0,9.2,너 덕분에 170개정도의 게임중에 유일한 도전과제 완전달성 게임이 생겨났어.
694,694,620980,Beat Saber,2019-05-22 00:00:00,31000.0,6.0,6.0,Indie,0.0,26.0,VR,7.0,1.0,1.0,overwhelmingly positive,overwhelmingly positive,single only,61076.0,2533.0,934.9,42095.0,80.5,"커스텀곡 추가방법

2021.02.06 갱신.

1. 통합 모드 어시스턴트를 아래 주소에 들어가서 받습니다.
https://github.com/Assistant/ModAssistant/releases
(가장 최신버전의 ModAssistant.exe만 받으시면 됩니다.)

2. 다운받은 파일을 실행합니다.

3. 인트로 페이지에서 동의 여부를 선택하시고 왼쪽의 메뉴에서 모드를 누릅니다.

기본적으로 체크된 모드만 설치하셔도 커스텀곡을 다운받아 즐기는 데에는 문제가 없습니다만, 더 쾌적한 플레이나 재미있는 플레이를 위해서는 각각의 모드 설명을 읽어보며 적용하고 싶은 모드를 적용을 해보시는것을 추천드립니다.

4. 비트세이버를 한번 켰다가 꺼주세요.(vr연결이 안된 상태여도 상관 없습니다.)

5. 비트세이버를 키시고 게임을 재미있게 즐기면 됩니다.

ps. 모드에 따라 게임 내부에서 다운로드가 가능합니다만, 혹시 모르기에 게임을 통하지 않고 노래를 넣는법을 적습니다.

1. 에 들어가서 플레이 하고 싶은 노래를 찾습니다.
2. 다운로드를 눌러 노래를 다운 받습니다.
3. 스팀 라이브러리에서 비트세이버를 찾아서 우클릭 후, 속성에 들어갑니다.
4. 상단 탭에서 로컬 파일을 찾아 누른 후, 찾아 보기 버튼을 누릅니다.
5. 다운받은 노래를 Beat Saber_Data폴더 안의 CustomLevels 폴더에 압축을 풀어서 집어 넣습니다.
6. 재미있게 플레이 합니다. ^^




아래 설명은 구버전이므로 무시하세요.
===================================================
1. 를 설치합니다.
모드 다운 주소:


2. 커스텀 모드 설치를 완료했으면, 을 골라서 다운받습니다.
커스텀곡 다운 주소:


3. 커스텀 곡을 다운받았으면, 를 엽니다.
폴더를 여는 법
1-스팀 좌측상단의 를 연다.
2-가지고 있는 게임목록에서 를 찾는다.
3-Beat Saber를 우클릭하여 을 클릭한다.
4-을 누른 후, 버튼을 누른다.

4. 열린 폴더안에 새로 추가된 폴더인 를 열고 다운받은 커스텀곡 파일을 넣는다.

5. 게임을 키고 한다.



커스텀곡 패치를 하면 게임 내에서도 받을 수는 있지만, 왠진 몰라도 전 안받아져서 그냥 게임밖에서 받는 방법을 여기 적어둡니다.

게임 내에서 받는 법

패치를 하고 추가된 비트서버 버튼을 누르고 곡을 고른다.
다운받아진 곡을 플레이에 들어가 재미있게 플레이한다.




============================================================
모드가 업데이트되었습니다.
이제 게임내에서도 잘 받아집니다.
새로 넣은순으로 정렬도 됩니다.

+a 커스텀 캐릭터, 커스텀 소드, 장애물벽 투명화, 관전카메라 3인칭모드 등등 다양한 모드들이 있습니다.
비트세이버 모딩 그룹 디스코드를 이용하시면 많은 자료와 빠른소식을 접하실 수 있습니다."
695,695,621000,异常 | Exception,2019-07-05 00:00:00,4400.0,6.0,6.0,Indie,0.0,20.0,Strategy,3.0,0.0,0.0,,overwhelmingly positive *,single only,1634.0,40.0,,,84.9,programming puzzle game 능지갓겜
696,696,621010,Headmaster,2017-08-30 00:00:00,21000.0,6.0,6.0,Action,0.0,14.0,Sports,1.0,0.0,1.0,,positive,single only,31.0,2.0,0.1,5.0,84.1,
697,697,621020,Antigraviator,2018-06-06 00:00:00,20500.0,5.0,2.0,Action,0.0,20.0,Racing,13.0,0.0,1.0,,mixed,single only,142.0,69.0,0.2,30.0,78.8,"조작 간단합니다.
속도감 끝내줍니다.
조명이 정말 밝고 화려합니다.
어지럽고 눈이 아픕니다.
지루합니다.

3d멀미하시는 분은 하지마십시오.

모바일 게임 같습니다."
698,698,621050,Crazy Veggies,2017-04-29 00:00:00,2200.0,6.0,5.0,Action,0.0,17.0,Casual,1.0,0.0,0.0,,mixed,single only,24.0,28.0,20.8,437.0,2.2,"하악.. 이런 게임 너무 좋아..


ㅡ수정

23 24 25 사이의 보너스 스테이지가 60단계 클리어의 관건임.
어떤 특정 조건이 까다로운게 아니라 일정기준에 도달하는 단순 점수 먹기가 힘듬.

보너스 스테이지에서 무수한 반복으로 케릭터 강화를 얼마만큼 했느냐에 따라서 쉽게 클리어하고, 못하고가 갈림.

초중반까진 나름 재밋었는데, 60단계에서 그냥 완전 진짜 단순 노가다 게임으로 휙 바뀌어버림. 꾸준히 하루 3~10판 사이로 클리어하면서 물방울을 1판 평균 25개, 최대 31개정도 먹으며
클리어 할 날을 기다리는중.."
699,699,621060,PC Building Simulator,2019-01-30 00:00:00,20500.0,6.0,3.0,Indie,0.0,94.0,Simulation,10.0,0.0,1.0,very positive,very positive,single only,41244.0,2537.0,561.0,3883.0,67.2,"EARLY ACCESS REVIEW
허수아비 시뮬레이터"
700,700,621070,Legends of Ellaria,2021-04-02 00:00:00,26000.0,5.0,5.0,Action,1.0,120.0,RPG,1.0,0.0,0.0,,mixed,single only,476.0,282.0,,,13.0,"EARLY ACCESS REVIEW
후................................."
701,701,621080,Persian Nights: Sands of Wonders,2017-06-30 00:00:00,10500.0,2.0,2.0,Adventure,0.0,31.0,Adventure,9.0,0.0,0.0,,very positive,single only,208.0,16.0,1.5,36.0,72.1,"페르시아(를 위장한 판타지) 배경의 캐주얼한 HOG. 여주인공 나레이션이 좋네요.
퍼즐과 숨은그림찾기 난이도는 낮은 편이며, 수집요소에만 주의하면 도과 올클이 쉽습니다.
발번역은 대화문에서 특히 심하지만, 대충 말은 통하니 봐줄만 합니다.."
702,702,621090,Elixir of Immortality II: The League of Immortality,2018-05-18 00:00:00,10500.0,6.0,6.0,Adventure,0.0,11.0,Adventure,4.0,0.0,0.0,,7 user reviews,single only,3.0,4.0,,,44.3,
703,703,621140,EGG HUNT VR,2017-04-14 00:00:00,4400.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,3 user reviews,single only,3.0,0.0,,,,
704,704,621150,False Shelter,2017-04-20 00:00:00,1100.0,6.0,6.0,RPG,0.0,0.0,RPG,1.0,0.0,0.0,,mostly positive,single only,43.0,19.0,11.9,1499.0,,
705,705,621170,Winter's Empty Mask - Visual novel,2019-03-05 00:00:00,0.0,6.0,6.0,Action,0.0,10.0,Action,2.0,0.0,1.0,,positive,single only,24.0,0.0,,,32.4,
706,706,621220,Nantucket,2018-01-19 00:00:00,18500.0,5.0,5.0,Adventure,0.0,28.0,Strategy,1.0,0.0,1.0,,mostly positive,single only,599.0,153.0,3.3,1249.0,32.8,"한줄 평 : 포경선 타고 즐기는 대항해시대

추천은 하겠는데 부족한점이 많아서 적어봄.

1. 내용이 작다.
10시간 조금넘게 하니까 배부터 시작해서 선원까지 풀업임. 이거도 아는 거 없이 헤딩하면서 해서 10시간인 거지 지금은 선원 육성 우선순위부터 세이브로드 얍새비까지 나올만한 팁은 다 나와서 3-4시간이면 모비딕 찢고 에이헙 다리뼈도 찾아서 나올듯. 퀘스트도 고만고만하여 게임에서 할 거라곤 어디서 어디까지 이동하여, 해양생물을 때려잡거나, 사람을 때려잡으면 끝임.

2. 이상하게 로딩이 길다.
특히 항구에서 나와서 항해할때 특히 심한데, 로딩이 그렇게 오래 걸려야 할 이유를 모르겠음. 로딩이 적잖이 오래걸리니 긴장되는 분위기라든지, 집중을 오래 가져가고 싶으면 퀘스트라든지 사냥할때의 동선을 잘 조절해야할 필요성이 있음. 아니면 히오스 큐 돌릴때처럼 하스스톤과 함께 플레이 하는것도 나쁘지 않음.

3.스토리, 브금, 연출이 구리다.
허먼 멜빌의 고전명작 '백경'이 원작인 게임인데, 원작이 신학적이고 철학적인 은유, 스펙타클하지 않음에도 묘한 긴장감을 주던 분위기, 고래한테 져서 죽어가면서도 보여주던 비장미로 낭만주의 최고 걸작으로 꼽히는데 반해 여기선 그런거 일절 기대할 수 없음. 고래 뻥뻥 잡다가 성장한 주인공이 모비딕에게 복수하면서 끝나는 내용인데 스토리 자체도 어거지로 백경이랑 이어지게 해서 맘에 안드는데 연출의 한계로 소년만화 같은 내용이 되어버렸음. 그래픽이니, 인터페이스니 이러한 것들은 그 시절 분위기를 충실히 보여주긴함. 연출이 구린데는 브금도 한 몫하는 듯. 고래 잡을때는 그게 보스급이든 아니든 브금이 똑같고, 챕터 끝날때 나오는 컷씬때 브금이랑 따로논다는 느낌을 지울수가 없었다."
707,707,621290,The Hunted,2020-02-05 00:00:00,6500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,5 user reviews,single only,1.0,5.0,,,,
708,708,621780,Virtually Impossible,2017-04-13 00:00:00,10500.0,6.0,6.0,Action,0.0,5.0,Casual,1.0,0.0,0.0,,mixed,single only,11.0,8.0,,,78.4,
709,709,621810,Strain Tactics,2017-05-05 00:00:00,15500.0,6.0,6.0,Action,0.0,51.0,Strategy,1.0,0.0,0.0,,very positive,single only,160.0,29.0,1.6,28.0,60.1,"탑다운방식이라 도어킥커스 비슷하겠지 하고 산게임이지만 첨엔 좀 재밌지만 질린다.. 후회한다........뭐가뭔지 모르겠다......
+번역기 돌려가며 해본결과 나름 할만한데 컨트롤이 ㅈ같다"
710,710,621830,WRC 7 FIA World Rally Championship,2017-09-15 00:00:00,20500.0,6.0,2.0,Racing,0.0,41.0,Racing,12.0,0.0,1.0,mostly positive,mostly positive,single only,3459.0,1124.0,74.8,1034.0,67.5,"ps4 버전 플탐 합하면 약 200시간정도 했습니다.

이 게임은 시뮬레이션 레이싱은 절대 아니지만 그렇다고 순수 아케이드 게임도 아닙니다.
애매하게 시뮬 성향을 넣어놨기 때문에 브레이킹에 신경써야 할 필요가 있습니다.

이 게임은 키보드로도 그럭저럭 할만하고 게임패드에 조작감이 특화된 게임입니다.
레이싱 휠을 쓰시는 분들은 휠각을 270~400도 사이로 두시면 차량 움직임이 완벽하게 달라지는걸 느끼실 수 있습니다.

물리엔진은 더트랠리같은 게임에 비교할바 못되지만, 이상한 조작감의 원인중 하나가 차량 기본 튜닝입니다.
엄청난 언더스티어 세팅으로 되어 있어 코너에서 돌아나가지 못하고 버벅거립니다.

WRC1 차량 기준으로 튜닝을 아래와 같이 바꾸시면 훨씬 좋은 느낌으로 달리실 수 있습니다.
물리엔진이 섬세한 게임은 아니라서 WRC2 차량에도 동일하게 적용해도 됩니다.

스프링 - 전륜 32000 / 후륜 34000
댐퍼- 후륜 전륜 5000
횡요방지대 - 전륜 2000 / 후륜 4500
차동장치 - 전륜 1.04 / 후륜 1.18
차량높이 - 0.26
휠각 - 360도
차량높이만 타막일경우 0.2정도 낮추시고 멕시코같이 우당탕거리는곳은 0.28까지 올리시면 됩니다.
위 세팅으로 달린 영상입니다.


스테이지 디자인은 지금까지 나온 랠리게임중 가장 역대급으로 뛰어납니다.
랠리 게임의 역사에 길이 남을 정도라고 감히 말씀드리겠습니다.
6에서 욕을 많이 먹고 7에선 작정하고 내놨는데 욕을 더 먹고 8도 제대로 내주면 좋겠네요."
711,711,621850,Maze Bandit,2017-07-06 00:00:00,3300.0,6.0,6.0,Action,0.0,15.0,Action,4.0,0.0,0.0,,mostly positive,single only,16.0,6.0,,,91.0,
712,712,621880,Phoenix Dynasty 2,2018-06-09 00:00:00,0.0,5.0,5.0,Action,0.0,10.0,Massively Multiplayer,6.0,0.0,1.0,,mixed,,167.0,234.0,,,8.7,현재 2019년에 즐기기엔 그다지 적합하지 않다. 낮은 해상도에 타격감은 없고 매우 불편한 인터페이스를 가지고 있다. 아마도 중국에서 90년대 후반에 유행한 게임같은 느낌이다. 마음먹고 조금 진행해보려고 했으나 도저히 즐기지를 못하겠다
713,713,621930,Attack of the Earthlings,2018-02-09 00:00:00,20500.0,5.0,6.0,Indie,0.0,37.0,Strategy,9.0,0.0,1.0,,very positive,single only,272.0,46.0,0.9,89.0,88.4,"외계 행성에 지구인들이 오는데 저그 입장이 되서 막는 게임

턴제 게임인데 일단 내가 저그가 되는 기분이 묘하면서 재미있었음

번역은 약간 똥이고, 계속 하기는 힘든 게임 1시간 정도 딱 즐기고 끝내면 좋을 것 같음

돈주고는 딱히 사서 이점은 없을듯 게임 자체는 유머코드도 있고 나쁘지 않음"
714,714,621970,Trailblazers,2018-05-08 00:00:00,31000.0,5.0,5.0,Action,0.0,12.0,Racing,7.0,0.0,0.0,,mixed,single and multi,42.0,29.0,,,44.1,
715,715,622010,The Fall of Lazarus,2017-10-05 00:00:00,12500.0,6.0,6.0,Adventure,0.0,9.0,Adventure,2.0,0.0,1.0,,mixed,single only,52.0,37.0,,,42.0,언어의 장벽만 없으면 괜찮았을 게임.. 재밌긴 재밌었다
716,716,622020,ATV Drift & Tricks,2017-11-14 00:00:00,15500.0,5.0,2.0,Racing,0.0,20.0,Racing,5.0,0.0,0.0,,mixed,single only,32.0,31.0,0.1,9.0,39.9,
717,717,622040,Zooicide,2017-07-01 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Casual,1.0,0.0,0.0,,mixed,,264.0,134.0,0.6,59.0,,"EARLY ACCESS REVIEW
친한 친구들끼리 한번쯤 잔잔히 해볼만은하다

간신히 추천드림

그러나 물리엔진이 너무 개판임

버그가 개 쩌는데 그 버그를 이용해서 서로를 죽이는 게임"
718,718,622060,XOXO Droplets,2017-09-01 00:00:00,0.0,4.0,4.0,Casual,0.0,36.0,Simulation,1.0,0.0,1.0,,mostly positive,single only,179.0,58.0,6.1,43.0,91.5,
719,719,622080,Plague Road,2017-05-24 00:00:00,21000.0,6.0,6.0,Adventure,0.0,8.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,10.0,18.0,,,7.1,
720,720,622150,Bridge to Another World: Burnt Dreams Collector's Edition,2017-04-11 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,6.0,0.0,,,,
721,721,622200,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,2017-04-13 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Casual,1.0,0.0,0.0,,positive,single only,15.0,0.0,0.2,3.0,,
722,722,622220,Fate/EXTELLA LINK,2019-03-20 00:00:00,50800.0,6.0,2.0,Action,0.0,44.0,Anime,5.0,0.0,1.0,very positive,very positive,single only,3364.0,247.0,45.6,3078.0,92.8,달빠는 개돼지다
723,723,622270,Show It 2 Me,2017-12-15 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,very positive,single only,118.0,2.0,,,,눈뽕 500배
724,724,622310,Amigo VR,2017-04-13 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Strategy,9.0,0.0,0.0,,mixed,,19.0,21.0,,,,
725,725,622320,Nano Project,2017-05-25 00:00:00,4400.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mixed,single only,8.0,6.0,,,,
726,726,622370,Freaky Awesome,2017-10-18 00:00:00,10500.0,5.0,5.0,Action,0.0,42.0,Action Roguelike,12.0,0.0,1.0,,mixed,single and multi,123.0,98.0,,,40.3,진짜 너무 재미없어요 줬같은게임이에요 절대하재ㅣ마세요
727,727,622380,RETNE,2017-08-03 00:00:00,0.0,6.0,6.0,Adventure,0.0,0.0,Free to Play,1.0,0.0,0.0,,positive,single only,36.0,9.0,12.1,54.0,,
728,728,622420,Stay Alive: Apocalypse,2018-01-16 00:00:00,20500.0,5.0,5.0,Indie,0.0,38.0,Indie,2.0,0.0,0.0,,mixed,single only,86.0,73.0,,,28.5,"EARLY ACCESS REVIEW
7days to die 와 비슷한 인디겜 형식인데 자유도는 훨씬 높다고 생각합니다.

생성된 건물은 부술순 없지만 건물의 크기와 규모 도시규모도 크고 가구도 어느정도 채워 넣어서 파밍의 재미를 느낄수 있고

모든 아이템은 설치가 가능해서 소소한 집꾸미기도 할 수 있고

이 설치가 재밌는 부분인데 이게임은 차가 있고 그차의 운전석만 탈 수 있는게 아니라 조수석 뒷자리석도 탈 수 있고

문만 열고 그안에 아이템을 설치 할 수도 있다 트렁크도 있고 이것도 설치가 가능합니다.

보통 이렇게 설치를 하고 차를 몰면 차가 터지거나 탬이 사라지는 버그가 있는데 이겜은 그런거 없습니다.

설치하고 달리면 그상태로 딸려옵니다.

이겜의 가장 재밌는 부분이 이 설치 시스템이라 생각함

크래프팅 시스템도 어느정도 있지만 도구가 있어야 제작되는것도 있고 작업대도 여러개가 있어 서로 제작가능한 물건이 다릅니다.

일상적? 같은 시스템은 꽤나 잘만들었지만 불편한게 좀 많습니다.


첫쨰로 전투시스템이 불편하다 공격모션과 공격거리의 싱크가 안맞아서 내가 때린건지 헛방날린건지 애매하다 공격모션보다 좀더

멀리떄리면 맞긴하지만 그전까진 가늠을 못해서 좀비한테 맞기만하고


둘째로 인벤토리 시스템이 너무 불편하다 아이템 칸만 있으면 다 넣을수 있는 다른겜과 달리 이겜은 템마다 무게가 정해져 있고

가방마다 넣을수 있는 무게 최대치와 칸이 있어 칸이 있다고 탬을 넣을 수 가없습니다.

예로 이겜 가방중에 8칸 짜리 배낭이 있다 하지만 넣을 수 있는 무게는 3이여서 가방안에 4이상인 아이템을 넣을 수가 없습니다

4이상인 아이템이 총이나 지뢰같은 공격용 무기들이 있는데 이걸 포기해야되죠.

그렇다고 최대무게가 큰 가방은 탬창이 적은데

최대무게 6짜리 스포츠 가방은 템창이 3개다 모든 아이템은 탬창이 1개지만 가방도 템창이 적기때문에 파밍의 걸림돌이 되죠.

이건 인벤토리와 연관되 있는데 케릭터의 힘이 템 무게와 연관되 있어 템무게가 무거워지면 케릭터 속도도 느려지게 되는데

그전까진 인디겜 같은 조작성이 템때문에 무거워지면 똥망겜 조작성을 느낄수 있을겁니다.

셋째로 ui가 불편하다

인디겜 특성상 어쩔 수 없기도 하고 익숙해지면 큰 불편은 없지만 이겜은 넣은기능이 좀 많다보니

ui가 구리니 이게 뭐고 저건 뭔지 알아가는게 귀찮아요.

ui쪽 에도 버그가 좀 있는데 인벤토리쪽 보면 같은 물건일 경우 아이템을 합칠 수 가 있는데

꽤 자주 템이 합쳐지질 않는경우가 있습니다.

이때는 가방같은 컨테이너를 내려놓고 합치면 합쳐지긴 하지만 불편하고 짜증나

대충 해본 바로는 좀비 아포칼립스 에서 생존과 일상을 원하면 할만 하지만 전투를 원하면 추천하진 않는데

좀비가 멍청해서 좀만 달리면 전투는 거의 안해도 되는게 장점이자 단점일듯 합니다"
